condition,p_semantic,p_social,rep,period,repertoire_size,max_level,mean_score
sem+soc,0.9,0.9,6,145,15,8,2493.6
sem+soc,0.9,0.9,6,146,15,8,2469.6
sem+soc,0.9,0.9,6,147,15,8,2614.2
sem+soc,0.9,0.9,6,148,15,8,2709.7
sem+soc,0.9,0.9,6,149,15,8,2491.2
sem+soc,0.9,0.9,6,150,15,8,2562.2
sem+soc,0.9,0.9,7,0,0,0,0.0
sem+soc,0.9,0.9,7,1,3,1,41.4
sem+soc,0.9,0.9,7,2,3,1,45.0
sem+soc,0.9,0.9,7,3,4,2,60.0
sem+soc,0.9,0.9,7,4,5,3,75.0
sem+soc,0.9,0.9,7,5,5,3,75.0
sem+soc,0.9,0.9,7,6,5,3,75.0
sem+soc,0.9,0.9,7,7,5,3,75.0
sem+soc,0.9,0.9,7,8,6,3,90.0
sem+soc,0.9,0.9,7,9,7,3,104.7
sem+soc,0.9,0.9,7,10,7,3,105.0
sem+soc,0.9,0.9,7,11,7,3,105.0
sem+soc,0.9,0.9,7,12,7,3,102.9
sem+soc,0.9,0.9,7,13,7,3,105.0
sem+soc,0.9,0.9,7,14,8,3,119.7
sem+soc,0.9,0.9,7,15,8,3,120.0
sem+soc,0.9,0.9,7,16,8,3,120.0
sem+soc,0.9,0.9,7,17,8,3,120.0
sem+soc,0.9,0.9,7,18,8,3,120.0
sem+soc,0.9,0.9,7,19,8,3,120.0
sem+soc,0.9,0.9,7,20,8,3,120.0
sem+soc,0.9,0.9,7,21,8,3,117.6
sem+soc,0.9,0.9,7,22,8,3,117.6
sem+soc,0.9,0.9,7,23,8,3,120.0
sem+soc,0.9,0.9,7,24,8,3,120.0
sem+soc,0.9,0.9,7,25,8,3,120.0
sem+soc,0.9,0.9,7,26,8,3,117.6
sem+soc,0.9,0.9,7,27,8,3,112.8
sem+soc,0.9,0.9,7,28,9,4,131.4
sem+soc,0.9,0.9,7,29,9,4,124.2
sem+soc,0.9,0.9,7,30,9,4,123.6
sem+soc,0.9,0.9,7,31,9,4,131.4
sem+soc,0.9,0.9,7,32,9,4,121.5
sem+soc,0.9,0.9,7,33,9,4,118.5
sem+soc,0.9,0.9,7,34,9,4,118.5
sem+soc,0.9,0.9,7,35,9,4,129.6
sem+soc,0.9,0.9,7,36,9,4,132.3
sem+soc,0.9,0.9,7,37,9,4,124.2
sem+soc,0.9,0.9,7,38,9,4,132.3
sem+soc,0.9,0.9,7,39,9,4,126.9
sem+soc,0.9,0.9,7,40,9,4,126.9
sem+soc,0.9,0.9,7,41,9,4,135.0
sem+soc,0.9,0.9,7,42,9,4,132.3
sem+soc,0.9,0.9,7,43,9,4,129.6
sem+soc,0.9,0.9,7,44,9,4,135.0
sem+soc,0.9,0.9,7,45,9,4,135.0
sem+soc,0.9,0.9,7,46,9,4,135.0
sem+soc,0.9,0.9,7,47,9,4,135.0
sem+soc,0.9,0.9,7,48,9,4,135.0
sem+soc,0.9,0.9,7,49,9,4,135.0
sem+soc,0.9,0.9,7,50,9,4,132.3
sem+soc,0.9,0.9,7,51,9,4,134.7
sem+soc,0.9,0.9,7,52,9,4,135.0
sem+soc,0.9,0.9,7,53,9,4,135.0
sem+soc,0.9,0.9,7,54,9,4,135.0
sem+soc,0.9,0.9,7,55,9,4,135.0
sem+soc,0.9,0.9,7,56,9,4,129.6
sem+soc,0.9,0.9,7,57,9,4,134.7
sem+soc,0.9,0.9,7,58,9,4,132.3
sem+soc,0.9,0.9,7,59,9,4,129.6
sem+soc,0.9,0.9,7,60,9,4,129.6
sem+soc,0.9,0.9,7,61,9,4,129.6
sem+soc,0.9,0.9,7,62,9,4,129.6
sem+soc,0.9,0.9,7,63,9,4,126.9
sem+soc,0.9,0.9,7,64,9,4,129.6
sem+soc,0.9,0.9,7,65,9,4,121.5
sem+soc,0.9,0.9,7,66,9,4,132.3
sem+soc,0.9,0.9,7,67,9,4,121.5
sem+soc,0.9,0.9,7,68,9,4,121.2
sem+soc,0.9,0.9,7,69,9,4,129.0
sem+soc,0.9,0.9,7,70,9,4,132.3
sem+soc,0.9,0.9,7,71,9,4,129.6
sem+soc,0.9,0.9,7,72,9,4,132.3
sem+soc,0.9,0.9,7,73,9,4,132.3
sem+soc,0.9,0.9,7,74,9,4,129.6
sem+soc,0.9,0.9,7,75,9,4,126.6
sem+soc,0.9,0.9,7,76,9,4,131.7
sem+soc,0.9,0.9,7,77,9,4,132.3
sem+soc,0.9,0.9,7,78,9,4,132.3
sem+soc,0.9,0.9,7,79,9,4,132.0
sem+soc,0.9,0.9,7,80,9,4,129.3
sem+soc,0.9,0.9,7,81,9,4,135.0
sem+soc,0.9,0.9,7,82,9,4,132.3
sem+soc,0.9,0.9,7,83,9,4,135.0
sem+soc,0.9,0.9,7,84,9,4,132.3
sem+soc,0.9,0.9,7,85,9,4,135.0
sem+soc,0.9,0.9,7,86,9,4,135.0
sem+soc,0.9,0.9,7,87,9,4,129.6
sem+soc,0.9,0.9,7,88,9,4,129.6
sem+soc,0.9,0.9,7,89,9,4,135.0
sem+soc,0.9,0.9,7,90,9,4,129.6
sem+soc,0.9,0.9,7,91,9,4,135.0
sem+soc,0.9,0.9,7,92,9,4,132.3
sem+soc,0.9,0.9,7,93,9,4,129.6
sem+soc,0.9,0.9,7,94,9,4,131.7
sem+soc,0.9,0.9,7,95,9,4,135.0
sem+soc,0.9,0.9,7,96,9,4,126.9
sem+soc,0.9,0.9,7,97,9,4,134.4
sem+soc,0.9,0.9,7,98,9,4,135.0
sem+soc,0.9,0.9,7,99,9,4,126.9
sem+soc,0.9,0.9,7,100,9,4,118.5
sem+soc,0.9,0.9,7,101,9,4,123.0
sem+soc,0.9,0.9,7,102,9,4,129.3
sem+soc,0.9,0.9,7,103,9,4,132.3
sem+soc,0.9,0.9,7,104,9,4,129.6
sem+soc,0.9,0.9,7,105,9,4,126.9
sem+soc,0.9,0.9,7,106,9,4,132.0
sem+soc,0.9,0.9,7,107,9,4,126.9
sem+soc,0.9,0.9,7,108,9,4,134.7
sem+soc,0.9,0.9,7,109,9,4,124.2
sem+soc,0.9,0.9,7,110,9,4,132.0
sem+soc,0.9,0.9,7,111,9,4,129.6
sem+soc,0.9,0.9,7,112,9,4,132.3
sem+soc,0.9,0.9,7,113,9,4,132.3
sem+soc,0.9,0.9,7,114,9,4,135.0
sem+soc,0.9,0.9,7,115,9,4,126.9
sem+soc,0.9,0.9,7,116,9,4,129.6
sem+soc,0.9,0.9,7,117,9,4,134.7
sem+soc,0.9,0.9,7,118,9,4,135.0
sem+soc,0.9,0.9,7,119,9,4,135.0
sem+soc,0.9,0.9,7,120,9,4,135.0
sem+soc,0.9,0.9,7,121,9,4,135.0
sem+soc,0.9,0.9,7,122,9,4,132.3
sem+soc,0.9,0.9,7,123,9,4,132.3
sem+soc,0.9,0.9,7,124,9,4,126.9
sem+soc,0.9,0.9,7,125,9,4,129.3
sem+soc,0.9,0.9,7,126,9,4,126.6
sem+soc,0.9,0.9,7,127,9,4,132.3
sem+soc,0.9,0.9,7,128,9,4,129.6
sem+soc,0.9,0.9,7,129,9,4,132.3
sem+soc,0.9,0.9,7,130,9,4,132.3
sem+soc,0.9,0.9,7,131,9,4,121.5
sem+soc,0.9,0.9,7,132,9,4,132.0
sem+soc,0.9,0.9,7,133,9,4,132.3
sem+soc,0.9,0.9,7,134,9,4,132.0
sem+soc,0.9,0.9,7,135,9,4,129.6
sem+soc,0.9,0.9,7,136,9,4,131.7
sem+soc,0.9,0.9,7,137,9,4,129.6
sem+soc,0.9,0.9,7,138,9,4,126.9
sem+soc,0.9,0.9,7,139,9,4,129.0
sem+soc,0.9,0.9,7,140,9,4,126.9
sem+soc,0.9,0.9,7,141,9,4,132.0
sem+soc,0.9,0.9,7,142,9,4,135.0
sem+soc,0.9,0.9,7,143,9,4,132.3
sem+soc,0.9,0.9,7,144,9,4,132.3
sem+soc,0.9,0.9,7,145,9,4,126.6
sem+soc,0.9,0.9,7,146,9,4,134.7
sem+soc,0.9,0.9,7,147,9,4,132.3
sem+soc,0.9,0.9,7,148,9,4,132.0
sem+soc,0.9,0.9,7,149,9,4,132.3
sem+soc,0.9,0.9,7,150,9,4,132.3
sem+soc,0.9,0.9,8,0,0,0,0.0
sem+soc,0.9,0.9,8,1,3,1,37.5
sem+soc,0.9,0.9,8,2,6,3,79.2
sem+soc,0.9,0.9,8,3,6,3,90.0
sem+soc,0.9,0.9,8,4,7,3,105.0
sem+soc,0.9,0.9,8,5,7,3,105.0
sem+soc,0.9,0.9,8,6,7,3,102.9
sem+soc,0.9,0.9,8,7,7,3,105.0
sem+soc,0.9,0.9,8,8,7,3,105.0
sem+soc,0.9,0.9,8,9,7,3,105.0
sem+soc,0.9,0.9,8,10,7,3,105.0
sem+soc,0.9,0.9,8,11,7,3,105.0
sem+soc,0.9,0.9,8,12,7,3,105.0
sem+soc,0.9,0.9,8,13,7,3,105.0
sem+soc,0.9,0.9,8,14,7,3,105.0
sem+soc,0.9,0.9,8,15,7,3,105.0
sem+soc,0.9,0.9,8,16,8,3,120.0
sem+soc,0.9,0.9,8,17,8,3,120.0
sem+soc,0.9,0.9,8,18,8,3,120.0
sem+soc,0.9,0.9,8,19,9,4,130.5
sem+soc,0.9,0.9,8,20,9,4,135.0
sem+soc,0.9,0.9,8,21,9,4,135.0
sem+soc,0.9,0.9,8,22,10,4,149.7
sem+soc,0.9,0.9,8,23,10,4,150.0
sem+soc,0.9,0.9,8,24,10,4,144.0
sem+soc,0.9,0.9,8,25,10,4,149.7
sem+soc,0.9,0.9,8,26,10,4,147.0
sem+soc,0.9,0.9,8,27,10,4,147.0
sem+soc,0.9,0.9,8,28,10,4,143.4
sem+soc,0.9,0.9,8,29,10,4,143.7
sem+soc,0.9,0.9,8,30,10,4,139.5
sem+soc,0.9,0.9,8,31,10,4,143.7
sem+soc,0.9,0.9,8,32,10,4,140.7
sem+soc,0.9,0.9,8,33,11,5,213.5
sem+soc,0.9,0.9,8,34,11,5,451.6
sem+soc,0.9,0.9,8,35,11,5,438.9
sem+soc,0.9,0.9,8,36,12,6,720.5
sem+soc,0.9,0.9,8,37,14,8,1659.1
sem+soc,0.9,0.9,8,38,14,8,1743.7
sem+soc,0.9,0.9,8,39,14,8,1794.2
sem+soc,0.9,0.9,8,40,14,8,1677.2
sem+soc,0.9,0.9,8,41,15,8,1954.7
sem+soc,0.9,0.9,8,42,15,8,2827.7
sem+soc,0.9,0.9,8,43,15,8,2925.0
sem+soc,0.9,0.9,8,44,16,8,3380.0
sem+soc,0.9,0.9,8,45,16,8,3312.4
sem+soc,0.9,0.9,8,46,16,8,3247.5
sem+soc,0.9,0.9,8,47,17,8,4025.6
sem+soc,0.9,0.9,8,48,17,8,4105.0
sem+soc,0.9,0.9,8,49,17,8,4105.0
sem+soc,0.9,0.9,8,50,17,8,4105.0
sem+soc,0.9,0.9,8,51,18,8,4690.0
sem+soc,0.9,0.9,8,52,18,8,4690.0
sem+soc,0.9,0.9,8,53,18,8,4596.2
sem+soc,0.9,0.9,8,54,18,8,4599.2
sem+soc,0.9,0.9,8,55,18,8,4690.0
sem+soc,0.9,0.9,8,56,18,8,4502.4
sem+soc,0.9,0.9,8,57,18,8,4326.6
sem+soc,0.9,0.9,8,58,18,8,4225.8
sem+soc,0.9,0.9,8,59,18,8,4308.7
sem+soc,0.9,0.9,8,60,18,8,4417.7
sem+soc,0.9,0.9,8,61,18,8,4226.1
sem+soc,0.9,0.9,8,62,18,8,4379.1
sem+soc,0.9,0.9,8,63,18,8,4462.7
sem+soc,0.9,0.9,8,64,18,8,4240.7
sem+soc,0.9,0.9,8,65,18,8,4236.1
sem+soc,0.9,0.9,8,66,18,8,4414.0
sem+soc,0.9,0.9,8,67,18,8,4504.8
sem+soc,0.9,0.9,8,68,18,8,4317.2
sem+soc,0.9,0.9,8,69,18,8,4323.2
sem+soc,0.9,0.9,8,70,18,8,4487.6
sem+soc,0.9,0.9,8,71,18,8,4385.8
sem+soc,0.9,0.9,8,72,18,8,4280.2
sem+soc,0.9,0.9,8,73,18,8,4195.3
sem+soc,0.9,0.9,8,74,18,8,4135.3
sem+soc,0.9,0.9,8,75,18,8,4135.6
sem+soc,0.9,0.9,8,76,18,8,4130.6
sem+soc,0.9,0.9,8,77,18,8,4243.7
sem+soc,0.9,0.9,8,78,18,8,4400.5
sem+soc,0.9,0.9,8,79,18,8,4512.7
sem+soc,0.9,0.9,8,80,18,8,4605.6
sem+soc,0.9,0.9,8,81,18,8,4570.0
sem+soc,0.9,0.9,8,82,18,8,4411.6
sem+soc,0.9,0.9,8,83,18,8,4420.7
sem+soc,0.9,0.9,8,84,18,8,4511.5
sem+soc,0.9,0.9,8,85,18,8,4605.3
sem+soc,0.9,0.9,8,86,18,8,4676.5
sem+soc,0.9,0.9,8,87,19,8,5296.9
sem+soc,0.9,0.9,8,88,19,8,5299.3
sem+soc,0.9,0.9,8,89,19,8,5257.2
sem+soc,0.9,0.9,8,90,19,8,5083.1
sem+soc,0.9,0.9,8,91,19,8,5167.7
sem+soc,0.9,0.9,8,92,19,8,5212.9
sem+soc,0.9,0.9,8,93,19,8,5191.5
sem+soc,0.9,0.9,8,94,19,8,4960.8
sem+soc,0.9,0.9,8,95,19,8,5036.8
sem+soc,0.9,0.9,8,96,19,8,5146.7
sem+soc,0.9,0.9,8,97,19,8,4767.9
sem+soc,0.9,0.9,8,98,19,8,4965.5
sem+soc,0.9,0.9,8,99,19,8,5390.7
sem+soc,0.9,0.9,8,100,19,8,4972.6
sem+soc,0.9,0.9,8,101,19,8,4788.2
sem+soc,0.9,0.9,8,102,19,8,5029.5
sem+soc,0.9,0.9,8,103,19,8,4867.5
sem+soc,0.9,0.9,8,104,19,8,4782.1
sem+soc,0.9,0.9,8,105,19,8,4978.3
sem+soc,0.9,0.9,8,106,19,8,5163.5
sem+soc,0.9,0.9,8,107,19,8,5317.0
sem+soc,0.9,0.9,8,108,19,8,5188.8
sem+soc,0.9,0.9,8,109,19,8,4768.5
sem+soc,0.9,0.9,8,110,19,8,4746.1
sem+soc,0.9,0.9,8,111,19,8,5054.2
sem+soc,0.9,0.9,8,112,19,8,5069.2
sem+soc,0.9,0.9,8,113,19,8,4862.6
sem+soc,0.9,0.9,8,114,19,8,4872.0
sem+soc,0.9,0.9,8,115,19,8,5010.0
sem+soc,0.9,0.9,8,116,19,8,5285.4
sem+soc,0.9,0.9,8,117,19,8,5188.8
sem+soc,0.9,0.9,8,118,19,8,4978.0
sem+soc,0.9,0.9,8,119,19,8,5069.2
sem+soc,0.9,0.9,8,120,19,8,5169.4
sem+soc,0.9,0.9,8,121,19,8,5299.3
sem+soc,0.9,0.9,8,122,19,8,5379.8
sem+soc,0.9,0.9,8,123,19,8,5296.9
sem+soc,0.9,0.9,8,124,19,8,5191.5
sem+soc,0.9,0.9,8,125,19,8,5285.8
sem+soc,0.9,0.9,8,126,19,8,5266.5
sem+soc,0.9,0.9,8,127,19,8,4975.6
sem+soc,0.9,0.9,8,128,19,8,5102.8
sem+soc,0.9,0.9,8,129,19,8,5236.9
sem+soc,0.9,0.9,8,130,19,8,5306.3
sem+soc,0.9,0.9,8,131,19,8,5080.7
sem+soc,0.9,0.9,8,132,20,8,5149.0
sem+soc,0.9,0.9,8,133,21,8,5186.5
sem+soc,0.9,0.9,8,134,21,8,5144.2
sem+soc,0.9,0.9,8,135,21,8,4862.9
sem+soc,0.9,0.9,8,136,21,8,4982.4
sem+soc,0.9,0.9,8,137,21,8,5277.9
sem+soc,0.9,0.9,8,138,21,8,5193.4
sem+soc,0.9,0.9,8,139,22,8,5399.2
sem+soc,0.9,0.9,8,140,22,8,5118.4
sem+soc,0.9,0.9,8,141,22,8,4958.6
sem+soc,0.9,0.9,8,142,22,8,4915.8
sem+soc,0.9,0.9,8,143,22,8,5089.0
sem+soc,0.9,0.9,8,144,22,8,5094.5
sem+soc,0.9,0.9,8,145,22,8,5239.7
sem+soc,0.9,0.9,8,146,22,8,5190.7
sem+soc,0.9,0.9,8,147,22,8,5398.3
sem+soc,0.9,0.9,8,148,22,8,5583.3
sem+soc,0.9,0.9,8,149,22,8,5570.7
sem+soc,0.9,0.9,8,150,22,8,5649.7
sem+soc,0.9,0.9,9,0,0,0,0.0
sem+soc,0.9,0.9,9,1,4,1,59.4
sem+soc,0.9,0.9,9,2,4,1,60.0
sem+soc,0.9,0.9,9,3,4,1,60.0
sem+soc,0.9,0.9,9,4,6,3,80.7
sem+soc,0.9,0.9,9,5,6,3,90.0
sem+soc,0.9,0.9,9,6,6,3,90.0
sem+soc,0.9,0.9,9,7,7,3,104.1
sem+soc,0.9,0.9,9,8,7,3,105.0
sem+soc,0.9,0.9,9,9,7,3,105.0
sem+soc,0.9,0.9,9,10,7,3,102.9
sem+soc,0.9,0.9,9,11,7,3,105.0
sem+soc,0.9,0.9,9,12,7,3,105.0
sem+soc,0.9,0.9,9,13,7,3,105.0
sem+soc,0.9,0.9,9,14,7,3,105.0
sem+soc,0.9,0.9,9,15,7,3,102.9
sem+soc,0.9,0.9,9,16,7,3,105.0
sem+soc,0.9,0.9,9,17,7,3,105.0
sem+soc,0.9,0.9,9,18,7,3,105.0
sem+soc,0.9,0.9,9,19,7,3,105.0
sem+soc,0.9,0.9,9,20,7,3,105.0
sem+soc,0.9,0.9,9,21,7,3,102.9
sem+soc,0.9,0.9,9,22,7,3,102.9
sem+soc,0.9,0.9,9,23,7,3,105.0
sem+soc,0.9,0.9,9,24,7,3,102.9
sem+soc,0.9,0.9,9,25,7,3,105.0
sem+soc,0.9,0.9,9,26,7,3,105.0
sem+soc,0.9,0.9,9,27,7,3,102.9
sem+soc,0.9,0.9,9,28,7,3,102.9
sem+soc,0.9,0.9,9,29,8,3,110.1
sem+soc,0.9,0.9,9,30,8,3,114.9
sem+soc,0.9,0.9,9,31,8,3,114.9
sem+soc,0.9,0.9,9,32,8,3,103.2
sem+soc,0.9,0.9,9,33,8,3,112.8
sem+soc,0.9,0.9,9,34,8,3,107.7
sem+soc,0.9,0.9,9,35,8,3,110.4
sem+soc,0.9,0.9,9,36,8,3,112.8
sem+soc,0.9,0.9,9,37,8,3,115.2
sem+soc,0.9,0.9,9,38,8,3,112.8
sem+soc,0.9,0.9,9,39,8,3,105.6
sem+soc,0.9,0.9,9,40,8,3,117.6
sem+soc,0.9,0.9,9,41,8,3,120.0
sem+soc,0.9,0.9,9,42,8,3,117.6
sem+soc,0.9,0.9,9,43,8,3,117.6
sem+soc,0.9,0.9,9,44,8,3,120.0
sem+soc,0.9,0.9,9,45,8,3,120.0
sem+soc,0.9,0.9,9,46,8,3,117.6
sem+soc,0.9,0.9,9,47,8,3,120.0
sem+soc,0.9,0.9,9,48,8,3,120.0
sem+soc,0.9,0.9,9,49,8,3,120.0
sem+soc,0.9,0.9,9,50,9,4,132.0
sem+soc,0.9,0.9,9,51,9,4,135.0
sem+soc,0.9,0.9,9,52,9,4,135.0
sem+soc,0.9,0.9,9,53,9,4,132.3
sem+soc,0.9,0.9,9,54,9,4,132.3
sem+soc,0.9,0.9,9,55,9,4,135.0
sem+soc,0.9,0.9,9,56,9,4,135.0
sem+soc,0.9,0.9,9,57,9,4,129.6
sem+soc,0.9,0.9,9,58,9,4,129.6
sem+soc,0.9,0.9,9,59,9,4,135.0
sem+soc,0.9,0.9,9,60,9,4,132.3
sem+soc,0.9,0.9,9,61,9,4,129.6
sem+soc,0.9,0.9,9,62,9,4,129.6
sem+soc,0.9,0.9,9,63,9,4,132.0
sem+soc,0.9,0.9,9,64,9,4,126.9
sem+soc,0.9,0.9,9,65,9,4,129.6
sem+soc,0.9,0.9,9,66,9,4,129.6
sem+soc,0.9,0.9,9,67,9,4,126.9
sem+soc,0.9,0.9,9,68,9,4,121.5
sem+soc,0.9,0.9,9,69,9,4,132.0
sem+soc,0.9,0.9,9,70,9,4,129.3
sem+soc,0.9,0.9,9,71,9,4,129.3
sem+soc,0.9,0.9,9,72,9,4,123.9
sem+soc,0.9,0.9,9,73,9,4,129.0
sem+soc,0.9,0.9,9,74,9,4,132.0
sem+soc,0.9,0.9,9,75,9,4,132.0
sem+soc,0.9,0.9,9,76,9,4,126.6
sem+soc,0.9,0.9,9,77,9,4,125.1
sem+soc,0.9,0.9,9,78,9,4,132.0
sem+soc,0.9,0.9,9,79,9,4,135.0
sem+soc,0.9,0.9,9,80,9,4,135.0
sem+soc,0.9,0.9,9,81,9,4,132.3
sem+soc,0.9,0.9,9,82,9,4,132.0
sem+soc,0.9,0.9,9,83,9,4,135.0
sem+soc,0.9,0.9,9,84,9,4,135.0
sem+soc,0.9,0.9,9,85,9,4,132.3
sem+soc,0.9,0.9,9,86,9,4,135.0
sem+soc,0.9,0.9,9,87,9,4,132.3
sem+soc,0.9,0.9,9,88,9,4,135.0
sem+soc,0.9,0.9,9,89,9,4,132.3
sem+soc,0.9,0.9,9,90,9,4,132.0
sem+soc,0.9,0.9,9,91,9,4,132.3
sem+soc,0.9,0.9,9,92,9,4,135.0
sem+soc,0.9,0.9,9,93,9,4,132.3
sem+soc,0.9,0.9,9,94,9,4,129.6
sem+soc,0.9,0.9,9,95,9,4,124.2
sem+soc,0.9,0.9,9,96,9,4,134.4
sem+soc,0.9,0.9,9,97,9,4,129.6
sem+soc,0.9,0.9,9,98,9,4,124.2
sem+soc,0.9,0.9,9,99,9,4,132.3
sem+soc,0.9,0.9,9,100,9,4,132.3
sem+soc,0.9,0.9,9,101,9,4,132.3
sem+soc,0.9,0.9,9,102,9,4,126.3
sem+soc,0.9,0.9,9,103,9,4,126.3
sem+soc,0.9,0.9,9,104,9,4,126.6
sem+soc,0.9,0.9,9,105,9,4,129.3
sem+soc,0.9,0.9,9,106,9,4,132.3
sem+soc,0.9,0.9,9,107,9,4,126.6
sem+soc,0.9,0.9,9,108,9,4,132.0
sem+soc,0.9,0.9,9,109,9,4,124.2
sem+soc,0.9,0.9,9,110,9,4,128.7
sem+soc,0.9,0.9,9,111,9,4,131.7
sem+soc,0.9,0.9,9,112,9,4,132.3
sem+soc,0.9,0.9,9,113,9,4,132.0
sem+soc,0.9,0.9,9,114,9,4,129.6
sem+soc,0.9,0.9,9,115,9,4,132.3
sem+soc,0.9,0.9,9,116,9,4,135.0
sem+soc,0.9,0.9,9,117,9,4,135.0
sem+soc,0.9,0.9,9,118,9,4,132.3
sem+soc,0.9,0.9,9,119,9,4,132.3
sem+soc,0.9,0.9,9,120,9,4,126.9
sem+soc,0.9,0.9,9,121,9,4,131.7
sem+soc,0.9,0.9,9,122,9,4,135.0
sem+soc,0.9,0.9,9,123,9,4,132.3
sem+soc,0.9,0.9,9,124,9,4,132.3
sem+soc,0.9,0.9,9,125,9,4,132.3
sem+soc,0.9,0.9,9,126,9,4,134.7
sem+soc,0.9,0.9,9,127,9,4,132.3
sem+soc,0.9,0.9,9,128,9,4,134.4
sem+soc,0.9,0.9,9,129,9,4,132.3
sem+soc,0.9,0.9,9,130,9,4,132.0
sem+soc,0.9,0.9,9,131,9,4,132.3
sem+soc,0.9,0.9,9,132,9,4,129.6
sem+soc,0.9,0.9,9,133,9,4,129.3
sem+soc,0.9,0.9,9,134,9,4,126.9
sem+soc,0.9,0.9,9,135,9,4,132.3
sem+soc,0.9,0.9,9,136,9,4,129.6
sem+soc,0.9,0.9,9,137,9,4,123.0
sem+soc,0.9,0.9,9,138,9,4,126.3
sem+soc,0.9,0.9,9,139,9,4,126.0
sem+soc,0.9,0.9,9,140,9,4,129.3
sem+soc,0.9,0.9,9,141,9,4,132.3
sem+soc,0.9,0.9,9,142,9,4,129.6
sem+soc,0.9,0.9,9,143,9,4,135.0
sem+soc,0.9,0.9,9,144,9,4,124.2
sem+soc,0.9,0.9,9,145,9,4,126.9
sem+soc,0.9,0.9,9,146,9,4,134.4
sem+soc,0.9,0.9,9,147,9,4,132.3
sem+soc,0.9,0.9,9,148,9,4,132.3
sem+soc,0.9,0.9,9,149,9,4,129.6
sem+soc,0.9,0.9,9,150,9,4,134.4
sem+soc,0.9,0.9,10,0,0,0,0.0
sem+soc,0.9,0.9,10,1,3,1,37.2
sem+soc,0.9,0.9,10,2,4,1,59.1
sem+soc,0.9,0.9,10,3,4,1,60.0
sem+soc,0.9,0.9,10,4,6,3,78.3
sem+soc,0.9,0.9,10,5,6,3,88.2
sem+soc,0.9,0.9,10,6,6,3,90.0
sem+soc,0.9,0.9,10,7,8,3,115.8
sem+soc,0.9,0.9,10,8,8,3,120.0
sem+soc,0.9,0.9,10,9,8,3,120.0
sem+soc,0.9,0.9,10,10,8,3,120.0
sem+soc,0.9,0.9,10,11,8,3,120.0
sem+soc,0.9,0.9,10,12,8,3,120.0
sem+soc,0.9,0.9,10,13,8,3,120.0
sem+soc,0.9,0.9,10,14,8,3,120.0
sem+soc,0.9,0.9,10,15,8,3,117.6
sem+soc,0.9,0.9,10,16,8,3,117.6
sem+soc,0.9,0.9,10,17,8,3,120.0
sem+soc,0.9,0.9,10,18,8,3,120.0
sem+soc,0.9,0.9,10,19,8,3,117.6
sem+soc,0.9,0.9,10,20,8,3,120.0
sem+soc,0.9,0.9,10,21,8,3,120.0
sem+soc,0.9,0.9,10,22,8,3,117.6
sem+soc,0.9,0.9,10,23,8,3,120.0
sem+soc,0.9,0.9,10,24,8,3,120.0
sem+soc,0.9,0.9,10,25,8,3,120.0
sem+soc,0.9,0.9,10,26,8,3,120.0
sem+soc,0.9,0.9,10,27,8,3,117.6
sem+soc,0.9,0.9,10,28,9,4,129.3
sem+soc,0.9,0.9,10,29,9,4,131.7
sem+soc,0.9,0.9,10,30,9,4,126.9
sem+soc,0.9,0.9,10,31,9,4,124.2
sem+soc,0.9,0.9,10,32,9,4,121.5
sem+soc,0.9,0.9,10,33,9,4,128.7
sem+soc,0.9,0.9,10,34,9,4,121.5
sem+soc,0.9,0.9,10,35,9,4,123.0
sem+soc,0.9,0.9,10,36,9,4,132.3
sem+soc,0.9,0.9,10,37,9,4,126.9
sem+soc,0.9,0.9,10,38,9,4,116.1
sem+soc,0.9,0.9,10,39,9,4,123.6
sem+soc,0.9,0.9,10,40,9,4,129.6
sem+soc,0.9,0.9,10,41,9,4,129.6
sem+soc,0.9,0.9,10,42,9,4,129.3
sem+soc,0.9,0.9,10,43,10,4,149.7
sem+soc,0.9,0.9,10,44,10,4,150.0
sem+soc,0.9,0.9,10,45,10,4,150.0
sem+soc,0.9,0.9,10,46,10,4,150.0
sem+soc,0.9,0.9,10,47,10,4,150.0
sem+soc,0.9,0.9,10,48,10,4,150.0
sem+soc,0.9,0.9,10,49,10,4,150.0
sem+soc,0.9,0.9,10,50,10,4,147.0
sem+soc,0.9,0.9,10,51,10,4,146.4
sem+soc,0.9,0.9,10,52,10,4,149.7
sem+soc,0.9,0.9,10,53,10,4,147.0
sem+soc,0.9,0.9,10,54,10,4,149.7
sem+soc,0.9,0.9,10,55,10,4,147.0
sem+soc,0.9,0.9,10,56,10,4,143.1
sem+soc,0.9,0.9,10,57,10,4,146.1
sem+soc,0.9,0.9,10,58,10,4,146.4
sem+soc,0.9,0.9,10,59,10,4,146.4
sem+soc,0.9,0.9,10,60,10,4,147.0
sem+soc,0.9,0.9,10,61,10,4,150.0
sem+soc,0.9,0.9,10,62,10,4,150.0
sem+soc,0.9,0.9,10,63,10,4,135.0
sem+soc,0.9,0.9,10,64,10,4,145.8
sem+soc,0.9,0.9,10,65,10,4,137.7
sem+soc,0.9,0.9,10,66,10,4,145.5
sem+soc,0.9,0.9,10,67,10,4,138.0
sem+soc,0.9,0.9,10,68,10,4,132.9
sem+soc,0.9,0.9,10,69,10,4,143.1
sem+soc,0.9,0.9,10,70,10,4,140.4
sem+soc,0.9,0.9,10,71,11,5,156.0
sem+soc,0.9,0.9,10,72,11,5,161.1
